unnamed:_0;sku;nome;gênero;marca;indicado_para;altura_do_cano;color;value;description;media_rating;number_reviews;size;images;url_product;gola;material;time/atleta;manga;dimensões_aproximadas;garantia_do_fabricante;origem;estilo_da_peça;composição;tecnologia;peso_do_produto;definição_da_tecnologia;recomendações_de_uso;kit_composto_por;alça;aba;fechamento;capacidade;compartimento;linha;departamento_bs;cós;tipo_de_uso;capuz;bolso;personalização;categoria;pisada;itens_inclusos;importante;nível;circunferência;obs;modelo;solado;tipo;material_interno;classificação_indicativa;console;classificação;sac;faixa_preco;value_normalized
683;BRJ-8727-016-30;Moletom New Era Plus Size Canguru Fechado NBAChicago Red Bulls Masculino;Masculino;new era;dia a dia;Não Informado;Vermelho;5799.0;trazendo toda a essência autêntica da new era para o seu dia a dia o moletom new era é uma ótima opção para os dias mais frios é confeccionado em moletom macio e não limita os movimentos pois é flexível e maleável cai muito bem no corpo e proporciona leve toque com a pele sendo ótimo complemento ao visual oferecendo maciez por meio do forro macio eleva os patamares da autenticidade e confere bemestar durante o uso recebe mangas longa e tags personalizadas da new era garantindo toda a exclusividade que só a marca proporciona;0.0;0;G3, G4, G5;"https://static.lojanba.com/produtos/moletom-new-era-plus-size-canguru-fechado-nbachicago-red-bulls-masculino/16/BRJ-8727-016/BRJ-8727-016_zoom1.jpg?ts=1750929570&ims=544x; https://static.lojanba.com/produtos/moletom-new-era-plus-size-canguru-fechado-nbachicago-red-bulls-masculino/16/BRJ-8727-016/BRJ-8727-016_zoom2.jpg?ts=1750929570&ims=544x; https://static.lojanba.com/produtos/moletom-new-era-plus-size-canguru-fechado-nbachicago-red-bulls-masculino/16/BRJ-8727-016/BRJ-8727-016_zoom3.jpg?ts=1750929570&ims=544x";https://www.lojanba.com/p/moletom-new-era-plus-size-canguru-fechado-nbachicago-red-bulls-masculino-BRJ-8727-016;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;não informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;premium;0.027435187515731187
685;BRJ-90FU-060-02;CAMISETA NEW ERA REGULAR NBA MILWAUKEE BUCKS CORE;Masculino;new era;dia a dia;Não Informado;Verde;1699.0;essa camiseta é confeccionada em malha de qualidade e com um caimento perfeito oferece um toque diferenciado e macio à pele além de não limitar os movimentos a clássica bandeira new era na manga esquerda assegura toda autenticidade que só a new era proporciona;0.0;0;P, M, G, GG;"https://static.lojanba.com/produtos/camiseta-new-era-regular-nba-milwaukee-bucks-core/60/BRJ-90FU-060/BRJ-90FU-060_zoom1.jpg?ts=1757416648&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-regular-nba-milwaukee-bucks-core/60/BRJ-90FU-060/BRJ-90FU-060_zoom2.jpg?ts=1757416648&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-regular-nba-milwaukee-bucks-core/60/BRJ-90FU-060/BRJ-90FU-060_zoom3.jpg?ts=1757416648&ims=544x";https://www.lojanba.com/p/camiseta-new-era-regular-nba-milwaukee-bucks-core-BRJ-90FU-060;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;100% Algodão;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;não informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;premium;0.006795872136924239
686;BRJ-8388-014-02;Camiseta NBA Boston Celtics New Era All Core Masculina;Masculino;new era;dia a dia;Não Informado;Branco;1099.0;vista o orgulho do boston celtics com a camiseta nba new era all core o design clássico e confortável celebra a história e tradição do time com o icônico logotipo em destaque ideal para jogos treinos ou para o dia a dia demonstra sua paixão pelo basquete com estilo e autenticidade confeccionada com materiais de alta qualidade para máximo conforto e durabilidade torça com paixão vista celtics adquira já a sua e faça parte da lendária torcida verde e branca;0.0;0;P, M, G, GG;"https://static.lojanba.com/produtos/camiseta-nba-boston-celtics-new-era-all-core-masculina/14/BRJ-8388-014/BRJ-8388-014_zoom1.jpg?ts=1773939828&ims=544x; https://static.lojanba.com/produtos/camiseta-nba-boston-celtics-new-era-all-core-masculina/14/BRJ-8388-014/BRJ-8388-014_zoom2.jpg?ts=1773939828&ims=544x; https://static.lojanba.com/produtos/camiseta-nba-boston-celtics-new-era-all-core-masculina/14/BRJ-8388-014/BRJ-8388-014_zoom3.jpg?ts=1773939828&ims=544x; https://static.lojanba.com/produtos/camiseta-nba-boston-celtics-new-era-all-core-masculina/14/BRJ-8388-014/BRJ-8388-014_zoom4.jpg?ts=1773939828&ims=544x";https://www.lojanba.com/p/camiseta-nba-boston-celtics-new-era-all-core-masculina-BRJ-8388-014;Gola Careca;Algodão;Boston Celtics;Manga Curta;Medidas da Peça ( Tamanho G) - Ombro: 56 cm, Tórax: 120 cm, Comprimento: 76 cm;Contra defeito de fabricação;Nacional;Não Informado;100% Algodão;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;não informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;premium;0.003775484520513466
687;BRJ-6383-006-03;Camiseta New Era Regular NBAChicago Red Bulls Sport Masculino;Masculino;new era;dia a dia;Não Informado;Preto;18991.0;essa camiseta é confeccionada em malha de qualidade e com um caimento perfeito oferece um toque diferenciado e macio à pele além de não limitar os movimentos a clássica bandeira new era na manga esquerda assegura toda autenticidade que só a new era proporciona;0.0;0;P, M, G, GG;"https://static.lojanba.com/produtos/camiseta-new-era-regular-nbachicago-red-bulls-sport-masculino/06/BRJ-6383-006/BRJ-6383-006_zoom1.jpg?ts=1759852901&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-regular-nbachicago-red-bulls-sport-masculino/06/BRJ-6383-006/BRJ-6383-006_zoom2.jpg?ts=1759852901&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-regular-nbachicago-red-bulls-sport-masculino/06/BRJ-6383-006/BRJ-6383-006_zoom3.jpg?ts=1759852901&ims=544x";https://www.lojanba.com/p/camiseta-new-era-regular-nbachicago-red-bulls-sport-masculino-BRJ-6383-006;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;100% Algodão;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;não informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;premium;0.0938434432418827
688;BRJ-906X-014-04;Camiseta New Era Loslak Masculino Cor:,Tamanho:GG,Gênero:Homem;Masculino;new era;dia a dia;Não Informado;Branco;3599.0;camiseta new eraconfeccionada em malha de alta qualidade esta camiseta oferece caimento impecável e toque macio à pele sem restringir os movimentos a clássica bandeira new era bordada na manga esquerda reforça a autenticidade e o estilo único da marca estampa frontal e traseira bandeira new era bordada na manga manga curta gola redonda material malha composição 100 algodãoreferêncianbi25tsh012c052;0.0;0;G, GG;"https://static.lojanba.com/produtos/camiseta-new-era-loslak-masculino-cor:;tamanho:gg;genero:homem/14/BRJ-906X-014/BRJ-906X-014_zoom1.jpg?ts=1760009237&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-loslak-masculino-cor:;tamanho:gg;genero:homem/14/BRJ-906X-014/BRJ-906X-014_zoom2.jpg?ts=1760009237&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-loslak-masculino-cor:;tamanho:gg;genero:homem/14/BRJ-906X-014/BRJ-906X-014_zoom3.jpg?ts=1760009237&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-loslak-masculino-cor:;tamanho:gg;genero:homem/14/BRJ-906X-014/BRJ-906X-014_zoom4.jpg?ts=1760009237&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-loslak-masculino-cor:;tamanho:gg;genero:homem/14/BRJ-906X-014/BRJ-906X-014_zoom5.jpg?ts=1760009237&ims=544x";https://www.lojanba.com/p/camiseta-new-era-loslak-masculino-cortamanhogggenerohomem-BRJ-906X-014;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;não informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;premium;0.01636043292222502
689;BRJ-6855-016-04;Camiseta New Era Chicago Red Bulls World Of Logos Masculino;Masculino;new era;dia a dia;Não Informado;Vermelho;18991.0;camiseta new era chicago bulls world of logos vermelhocor vermelho modelo core world logo chicago bulls material algodão marca new era segmento nba gênero masculino produto licenciado com nota fiscal e garantia;0.0;0;G, GG;"https://static.lojanba.com/produtos/camiseta-new-era-chicago-red-bulls-world-of-logos-masculino/16/BRJ-6855-016/BRJ-6855-016_zoom1.jpg?ts=1759852925&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-chicago-red-bulls-world-of-logos-masculino/16/BRJ-6855-016/BRJ-6855-016_zoom2.jpg?ts=1759852925&ims=544x";https://www.lojanba.com/p/camiseta-new-era-chicago-red-bulls-world-of-logos-masculino-BRJ-6855-016;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;não informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;premium;0.0938434432418827
691;BRJ-4221-012-03;CAMISETA NEW ERA NBA PHILADELPHIA 76ERS GOLF CULTURE;Masculino;new era;dia a dia;Não Informado;Marinho;19939.0;essa camiseta é confeccionada em malha de qualidade e com um caimento perfeito oferece um toque diferenciado e macio à pele além de não limitar os movimentos a clássica bandeira new era bordada na manga esquerda assegura toda autenticidade que só a new era proporciona;0.0;0;P, M, G, GG;"https://static.lojanba.com/produtos/camiseta-new-era-nba-philadelphia-76ers-golf-culture/12/BRJ-4221-012/BRJ-4221-012_zoom1.jpg?ts=1750930307&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-nba-philadelphia-76ers-golf-culture/12/BRJ-4221-012/BRJ-4221-012_zoom2.jpg?ts=1750930307&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-nba-philadelphia-76ers-golf-culture/12/BRJ-4221-012/BRJ-4221-012_zoom3.jpg?ts=1750930307&ims=544x";https://www.lojanba.com/p/camiseta-new-era-nba-philadelphia-76ers-golf-culture-BRJ-4221-012;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;100% Algodão;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;não informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;premium;0.09861565567581172
692;BRJ-8746-014-03;Camiseta New Era Regular NBALos Angeles Lakers Core Masculino;Masculino;new era;dia a dia;Não Informado;Branco;3099.0;essa camiseta é confeccionada em malha de qualidade e com um caimento perfeito oferece um toque diferenciado e macio à pele além de não limitar os movimentos a clássica bandeira new era na manga esquerda assegura toda autenticidade que só a new era proporciona;0.0;0;P, M, G, GG;"https://static.lojanba.com/produtos/camiseta-new-era-regular-nbalos-angeles-lakers-core-masculino/14/BRJ-8746-014/BRJ-8746-014_zoom1.jpg?ts=1752613302&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-regular-nbalos-angeles-lakers-core-masculino/14/BRJ-8746-014/BRJ-8746-014_zoom2.jpg?ts=1752613302&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-regular-nbalos-angeles-lakers-core-masculino/14/BRJ-8746-014/BRJ-8746-014_zoom3.jpg?ts=1752613302&ims=544x";https://www.lojanba.com/p/camiseta-new-era-regular-nbalos-angeles-lakers-core-masculino-BRJ-8746-014;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;100% Algodão;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;não informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;premium;0.013843443241882709
693;BRJ-8745-205-02;Camiseta New Era Regular NBACharlotte Hor Nets Fanpage Masculino;Masculino;new era;dia a dia;Não Informado;Off White;2199.0;essa camiseta é confeccionada em malha de qualidade e com um caimento perfeito oferece um toque diferenciado e macio à pele além de não limitar os movimentos a clássica bandeira new era na manga esquerda assegura toda autenticidade que só a new era proporciona;0.0;0;P, M, G, GG;"https://static.lojanba.com/produtos/camiseta-new-era-regular-nbacharlotte-hor-nets-fanpage-masculino/05/BRJ-8745-205/BRJ-8745-205_zoom1.jpg?ts=1752168939&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-regular-nbacharlotte-hor-nets-fanpage-masculino/05/BRJ-8745-205/BRJ-8745-205_zoom2.jpg?ts=1752168939&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-regular-nbacharlotte-hor-nets-fanpage-masculino/05/BRJ-8745-205/BRJ-8745-205_zoom3.jpg?ts=1752168939&ims=544x; https://static.lojanba.com/produtos/camiseta-new-era-regular-nbacharlotte-hor-nets-fanpage-masculino/05/BRJ-8745-205/BRJ-8745-205_zoom4.jpg?ts=1752168939&ims=544x";https://www.lojanba.com/p/camiseta-new-era-regular-nbacharlotte-hor-nets-fanpage-masculino-BRJ-8745-205;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;100% Algodão;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;não informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;premium;0.00931286181726655
694;BRJ-6361-006-01;BONE NEW ERA 9FORTY UTAH JAZZ NBA;Masculino;new era;dia a dia;Não Informado;Preto;2199.0;confeccionado em tecido macio recebe a clássica bandeira new era na lateral esquerda com um design moderno esse cap possui aba curvada que protege o rosto dos raios solares costuras reforçadas e fechamento strapback o diferencial fica por conta da tecnologia adjustable que garante um encaixe perfeito com muito conforto;0.0;0;Único;"https://static.lojanba.com/produtos/bone-new-era-9forty-utah-jazz-nba/06/BRJ-6361-006/BRJ-6361-006_zoom1.jpg?ts=1728054473&ims=544x; https://static.lojanba.com/produtos/bone-new-era-9forty-utah-jazz-nba/06/BRJ-6361-006/BRJ-6361-006_zoom2.jpg?ts=1728054473&ims=544x; https://static.lojanba.com/produtos/bone-new-era-9forty-utah-jazz-nba/06/BRJ-6361-006/BRJ-6361-006_zoom3.jpg?ts=1728054473&ims=544x; https://static.lojanba.com/produtos/bone-new-era-9forty-utah-jazz-nba/06/BRJ-6361-006/BRJ-6361-006_zoom4.jpg?ts=1728054473&ims=544x; https://static.lojanba.com/produtos/bone-new-era-9forty-utah-jazz-nba/06/BRJ-6361-006/BRJ-6361-006_zoom5.jpg?ts=1728054473&ims=544x; https://static.lojanba.com/produtos/bone-new-era-9forty-utah-jazz-nba/06/BRJ-6361-006/BRJ-6361-006_zoom6.jpg?ts=1728054473&ims=544x";https://www.lojanba.com/p/bone-new-era-9forty-utah-jazz-nba-BRJ-6361-006;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;100% Algodão;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Aba Curva;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;não informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;Não Informado;premium;0.00931286181726655
